Card_Number,Time,Amount,Transaction_Type,Geo_Location,Merchant_Category,Is_International,Is_Recurring,Velocity,User_History_Score,Transaction_Hour,Location_Mismatch,Bot_Activity_Flag,Fraud_Risk_Score,Class
339418938280,17,836.49,3,1,3,0,1,4,0.64,17,0,0,50.0,0
636953376355,19,581.18,2,0,0,1,0,4,0.92,19,0,0,50.0,0
13550714344,6,669.61,0,4,3,0,1,3,0.81,6,1,0,50.0,0
979680551759,11,253.07,3,4,3,0,1,8,0.87,11,1,1,41.18,0
894654532005,11,236.24,0,2,3,0,1,6,0.52,11,1,0,28.51,0
871878381089,6,246.47,1,2,1,1,1,7,0.83,6,1,0,36.2,1
767089885313,7,700.36,0,1,0,0,0,9,0.46,7,0,1,50.0,0
608234234089,2,773.01,2,3,3,0,0,8,0.04,2,1,1,50.0,0
938304824220,23,928.22,0,2,2,1,0,3,0.65,23,0,0,50.0,0
118671829108,21,458.37,0,2,1,1,0,4,0.73,21,1,0,50.0,0
736223193927,19,515.77,1,2,0,1,0,1,0.1,19,0,0,50.0,0
182399227753,8,522.64,2,1,2,1,1,4,0.82,8,0,0,50.0,1
37512633476,3,342.91,1,0,2,1,1,9,0.08,3,0,1,50.0,1
840355894455,17,395.41,3,3,1,1,0,5,0.44,17,0,0,47.63,0
257542045552,9,862.14,1,1,2,1,1,3,0.49,9,1,0,50.0,0
321767560943,17,409.35,2,2,4,0,1,2,0.04,17,1,0,42.87,0
921879152246,18,882.19,2,0,1,0,1,6,0.07,18,1,0,50.0,0
690665512221,17,374.74,0,2,1,0,1,4,0.45,17,1,0,50.0,0
851295365527,20,405.89,2,1,4,1,0,6,0.31,20,1,0,50.0,0
851022740364,9,604.25,1,4,1,0,0,3,0.82,9,1,0,50.0,0
959318111025,2,192.81,2,2,2,1,1,3,0.41,2,0,0,33.86,1
604403900662,19,929.86,3,0,2,0,1,1,0.11,19,1,0,50.0,0
621939260517,7,838.36,2,3,2,0,0,9,0.16,7,0,1,50.0,0
429614700226,15,703.45,2,4,4,1,0,7,0.67,15,0,0,50.0,0
563119086921,2,989.31,1,2,2,0,0,9,0.95,2,0,1,50.0,0
264281695565,21,114.4,0,2,4,1,0,1,0.87,21,1,0,20.44,0
142879103391,8,469.95,0,0,4,0,1,8,0.13,8,0,1,50.0,0
626605377230,15,872.51,1,4,4,1,1,2,0.02,15,1,0,50.0,1
916689885786,15,489.72,0,4,1,1,1,3,0.03,15,1,0,50.0,0
335367771911,17,104.72,3,4,0,1,0,1,0.55,17,1,0,25.33,0
134343690010,20,241.98,3,2,4,1,1,7,0.49,20,0,0,35.43,0
992595054656,19,490.67,0,4,2,0,0,5,0.01,19,0,0,50.0,0
106816252941,15,701.15,1,2,4,1,1,3,0.06,15,1,0,50.0,0
776507071793,3,246.39,1,2,3,0,1,4,1.0,3,1,0,34.29,1
647540298842,21,503.24,0,4,1,0,0,6,0.96,21,0,0,50.0,0
540148382059,11,111.51,2,1,2,0,0,6,0.13,11,1,0,7.55,0
639432059404,17,529.75,0,3,1,1,1,2,0.16,17,1,0,50.0,1
594049021031,4,906.33,3,3,1,1,1,7,0.9,4,0,0,50.0,0
490909361104,18,637.09,3,1,3,1,1,2,0.51,18,1,0,50.0,0
551657589164,10,496.59,2,4,4,1,0,9,0.96,10,1,1,50.0,0
23160281432,18,246.03,3,2,2,0,0,2,0.52,18,1,0,17.94,0
450102773586,18,282.18,1,0,0,1,0,5,0.58,18,1,0,35.1,0
112798289749,10,168.86,2,1,1,1,0,8,0.22,10,1,1,31.21,0
268524673191,16,768.17,2,3,0,0,1,8,0.88,16,1,1,50.0,0
270651841266,2,169.42,2,3,0,0,0,4,0.83,2,1,0,20.65,0
909357227770,9,445.55,1,2,4,1,1,7,0.34,9,0,0,50.0,0
771867136560,15,774.86,3,3,0,0,0,8,0.61,15,0,1,50.0,0
763079679048,22,741.54,0,3,2,1,1,8,0.34,22,1,1,50.0,0
492883376452,4,619.78,3,2,4,1,0,5,0.46,4,0,0,50.0,0
579827214345,9,614.18,0,4,0,0,1,2,0.85,9,1,0,50.0,0
203511082135,19,181.3,2,3,4,1,0,2,0.42,19,1,0,22.51,0
88753176325,15,257.42,0,4,2,0,1,5,0.84,15,0,0,25.35,0
16201998669,4,581.27,3,0,1,0,0,4,0.96,4,0,0,50.0,0
778177443411,15,413.27,1,4,3,0,1,4,0.42,15,1,0,41.93,1
420819131690,14,117.04,3,2,4,1,0,3,0.88,14,0,0,9.76,0
141838000387,3,818.35,1,2,3,1,0,9,0.3,3,0,1,50.0,0
602884559304,5,688.43,1,2,1,1,1,8,0.0,5,0,1,50.0,0
4461519439,9,393.21,1,3,2,0,1,4,0.08,9,1,0,50.0,0
417752308947,10,188.38,0,1,1,1,0,7,0.74,10,1,0,38.33,0
233782681327,3,632.08,2,3,3,1,0,8,0.1,3,0,1,50.0,0
380032291991,3,413.69,2,4,2,0,0,6,0.94,3,1,0,50.0,0
707921844536,7,329.85,2,0,0,0,0,2,0.87,7,1,0,35.09,0
685089846039,17,749.32,1,0,0,0,0,8,0.51,17,0,1,50.0,0
345359628701,17,395.34,0,0,4,1,0,3,0.58,17,1,0,48.65,0
198880628720,5,222.44,0,0,0,0,0,4,0.69,5,0,0,21.08,0
890255931959,12,533.49,0,1,3,0,1,4,0.73,12,0,0,45.37,0
456863945844,18,845.62,3,0,0,0,1,7,0.49,18,0,0,50.0,0
612199125441,17,864.69,0,3,4,1,1,8,0.31,17,1,1,50.0,0
102646851009,10,864.41,0,0,2,1,1,9,0.91,10,1,1,50.0,0
855319227568,16,478.83,0,2,0,0,0,1,0.05,16,1,0,46.69,0
18430883890,14,811.84,2,4,4,0,0,1,0.36,14,1,0,50.0,0
403421529041,11,865.21,1,3,0,1,0,7,0.67,11,1,0,50.0,0
133360798953,20,513.58,3,1,0,1,0,4,0.89,20,0,0,50.0,0
596504779839,7,386.87,2,3,3,1,0,8,0.07,7,0,1,49.25,0
564727405168,16,731.77,0,2,4,0,0,5,0.66,16,1,0,50.0,0
293332487918,21,914.02,1,0,4,1,1,1,0.49,21,1,0,50.0,0
916464570040,22,974.94,1,0,1,0,0,2,0.69,22,1,0,50.0,0
298657753335,23,361.2,1,1,1,1,0,3,0.32,23,0,0,44.37,0
15085607445,20,960.55,1,4,4,1,0,2,0.71,20,1,0,50.0,0
664085831239,7,549.35,0,0,3,0,0,9,0.18,7,1,1,50.0,0
727536448293,11,375.43,3,1,0,1,0,7,0.78,11,1,0,50.0,0
406758214800,8,989.56,0,0,2,0,0,2,0.75,8,1,0,50.0,0
929243577306,5,890.03,1,3,0,1,0,7,0.95,5,0,0,50.0,0
543575282341,9,723.17,0,1,2,0,1,1,0.17,9,1,0,50.0,0
991519079909,6,905.45,1,1,3,1,1,5,0.72,6,1,0,50.0,0
507424003880,12,713.34,0,1,1,0,1,5,0.32,12,1,0,50.0,0
231620025306,18,496.36,3,0,4,0,1,9,0.28,18,0,1,50.0,0
147679568581,0,953.24,1,1,3,0,0,4,0.4,0,1,0,50.0,0
115127738707,10,966.92,0,3,2,0,1,4,0.29,10,0,0,50.0,0
39569377853,12,382.76,2,4,4,0,1,6,0.25,12,1,0,46.21,0
169222314294,3,418.96,3,4,2,0,0,2,0.77,3,1,0,38.51,0
681895529834,9,444.45,2,2,0,1,1,6,0.7,9,1,0,50.0,0
247775095968,3,839.93,0,3,0,1,0,7,0.11,3,1,0,50.0,0
776101519392,8,812.03,3,3,0,0,1,4,0.56,8,1,0,50.0,0
575145859409,13,984.8,3,1,4,0,1,9,0.33,13,0,1,50.0,0
445636453781,15,518.69,3,2,1,1,1,5,0.97,15,1,0,50.0,0
377820802280,8,763.09,0,3,1,0,0,3,0.43,8,0,0,50.0,0
616099799127,2,871.05,3,3,2,1,0,9,0.04,2,1,1,50.0,0
208737420945,7,299.11,3,3,1,1,1,1,0.33,7,1,0,45.76,0
362606001130,13,658.5,2,0,1,0,1,8,0.31,13,1,1,50.0,0
313388046341,12,592.94,0,3,2,0,0,1,0.01,12,1,0,50.0,0
269630033568,7,768.54,1,0,2,0,0,8,0.49,7,1,1,50.0,0
894922506246,8,725.89,0,3,2,0,1,5,0.91,8,1,0,50.0,0
680287177172,1,831.51,0,4,4,1,1,7,0.8,1,0,0,50.0,0
683584028291,9,380.03,3,0,2,1,1,8,0.68,9,1,1,50.0,1
346687177428,6,294.72,2,0,4,0,1,1,0.34,6,1,0,33.14,0
607945897243,13,824.68,2,1,4,0,0,1,0.23,13,0,0,50.0,0
49603587129,16,424.51,0,3,4,1,1,7,0.34,16,1,0,50.0,0
462649553781,2,358.82,1,2,2,0,0,1,0.12,2,1,0,47.21,0
835637970792,20,403.14,0,2,1,1,0,4,0.1,20,1,0,50.0,0
497533356497,5,159.72,1,2,1,0,0,6,0.57,5,0,0,9.27,0
673752769430,22,795.83,1,2,2,1,0,2,0.81,22,0,0,50.0,0
921774430053,5,743.64,0,4,1,1,0,5,0.1,5,1,0,50.0,0
328271304100,23,597.42,3,2,2,1,0,6,0.34,23,1,0,50.0,0
148532720344,21,744.48,3,1,4,1,0,5,0.12,21,1,0,50.0,0
477380444782,12,435.82,1,2,0,0,0,8,0.31,12,1,1,50.0,0
872131341702,5,365.83,2,1,3,0,0,4,0.83,5,0,0,32.66,0
690121156558,14,876.07,3,0,2,1,1,8,0.03,14,1,1,50.0,0
775481656386,4,480.21,3,3,4,1,0,3,0.65,4,0,0,43.31,0
134197020476,21,276.32,1,2,0,1,1,7,0.06,21,0,0,30.02,0
817752175344,16,774.14,1,1,4,0,0,5,0.43,16,0,0,50.0,0
887712746754,3,402.28,1,1,3,0,0,5,0.47,3,0,0,39.06,0
700029554641,0,290.67,3,3,1,0,1,6,0.4,0,0,0,36.78,0
306333273780,1,124.49,3,0,1,0,0,5,0.64,1,1,0,24.55,0
357559386501,7,973.54,2,2,4,0,0,1,0.97,7,1,0,50.0,0
504026490078,4,520.56,2,1,3,1,1,9,0.27,4,1,1,50.0,0
625293329548,5,245.58,0,2,4,0,1,4,0.61,5,1,0,30.22,0
828230481391,6,782.03,1,4,1,0,0,5,0.35,6,0,0,50.0,0
782855645028,16,898.89,3,1,4,0,0,1,1.0,16,1,0,50.0,0
447168645360,10,575.17,2,0,0,0,1,3,0.95,10,1,0,50.0,0
323018651016,16,125.52,1,3,3,1,0,3,0.09,16,1,0,21.38,0
127683601615,22,428.63,1,1,1,1,0,8,0.97,22,0,1,50.0,0
984960784573,5,318.79,0,4,4,1,0,8,0.74,5,1,1,46.24,0
197145455228,21,672.76,1,3,3,0,1,9,0.99,21,1,1,50.0,0
221699305415,8,566.97,2,0,4,1,0,7,0.77,8,1,0,50.0,0
23253044877,13,420.16,0,2,1,1,1,6,0.13,13,0,0,50.0,0
479606728715,2,683.65,3,2,3,0,0,8,0.75,2,0,1,50.0,0
325981999453,17,625.99,0,1,1,1,0,3,0.73,17,1,0,50.0,0
616104177038,23,915.84,1,3,0,0,0,8,0.17,23,1,1,50.0,0
495240751338,9,637.12,1,4,0,1,1,3,0.75,9,1,0,50.0,1
842057006612,15,556.94,2,4,2,0,1,2,0.67,15,0,0,50.0,0
157708788520,0,841.3,1,0,3,1,1,9,0.99,0,1,1,50.0,0
792695252807,21,282.18,3,3,0,1,0,1,0.62,21,0,0,34.69,0
430884898670,8,319.21,2,3,2,0,0,2,0.41,8,1,0,45.94,1
399382990463,2,805.22,1,2,3,1,1,7,0.95,2,0,0,50.0,0
855299495324,18,498.12,3,0,1,0,1,1,0.63,18,1,0,50.0,0
651044520339,7,468.31,2,0,4,1,1,5,0.35,7,0,0,50.0,0
175202732331,8,898.37,1,0,4,0,0,9,0.02,8,0,1,50.0,1
383000455580,18,649.1,3,3,1,1,0,9,0.76,18,0,1,50.0,0
957724930841,4,822.62,3,2,0,1,1,4,0.12,4,1,0,50.0,0
163041680157,14,828.85,0,0,4,1,0,2,0.92,14,0,0,50.0,0
681832644155,21,208.02,2,2,1,0,0,9,0.96,21,1,1,40.0,0
346754267241,13,688.33,0,0,2,0,1,4,0.24,13,1,0,50.0,0
993372441838,7,957.26,3,3,2,0,0,3,0.11,7,0,0,50.0,0
818815831685,7,532.02,0,2,1,1,1,3,0.6,7,0,0,50.0,0
303269421147,5,758.96,0,1,3,0,1,7,0.21,5,0,0,50.0,0
741365964171,16,610.06,0,0,0,0,1,2,0.54,16,1,0,50.0,0
762363860038,23,284.36,2,3,0,1,1,5,0.41,23,1,0,40.67,0
340133955780,15,275.67,1,2,1,0,1,2,0.79,15,0,0,30.99,0
53308249072,5,490.45,0,4,4,0,0,7,1.0,5,1,0,47.42,0
95024365277,5,534.69,1,3,0,0,1,7,0.46,5,0,0,50.0,1
160170104655,20,552.82,2,3,0,1,1,3,0.69,20,0,0,50.0,0
574962892520,0,959.5,1,4,2,0,0,3,0.34,0,1,0,50.0,0
23187263438,1,190.23,2,4,2,0,0,8,0.86,1,0,1,34.05,0
637160754882,7,442.47,1,1,2,0,1,7,0.04,7,0,0,48.02,0
881410634351,1,563.09,2,1,0,1,1,4,0.49,1,1,0,50.0,0
737242627812,16,966.8,3,1,0,0,1,2,0.18,16,1,0,50.0,0
649613047066,20,553.88,2,3,0,1,1,3,0.18,20,0,0,50.0,0
602141443695,7,797.75,1,3,4,0,0,3,0.53,7,1,0,50.0,0
136882087659,16,774.35,0,3,4,1,1,5,0.31,16,0,0,50.0,1
685922399798,20,609.8,3,1,4,0,1,7,0.46,20,1,0,50.0,0
791331721605,4,217.63,0,2,3,0,1,4,0.31,4,0,0,18.04,0
224232629311,16,296.88,1,3,0,1,1,1,0.46,16,1,0,39.83,0
800902124810,0,316.13,0,3,0,1,0,3,0.29,0,1,0,47.2,0
526564022624,23,134.79,0,3,1,0,0,3,0.8,23,1,0,13.88,0
336067223560,23,441.3,2,1,1,0,1,1,0.56,23,0,0,50.0,0
361009540926,3,649.46,1,0,3,0,1,8,0.16,3,1,1,50.0,1
885202914740,7,229.84,0,1,1,0,1,4,0.01,7,0,0,29.01,1
246494677621,1,257.53,0,0,4,0,0,5,0.02,1,0,0,24.92,0
58248863113,20,736.29,0,1,3,0,1,3,0.42,20,0,0,50.0,0
35564811333,17,252.33,1,2,3,1,0,4,0.31,17,0,0,23.73,1
34822495209,16,221.8,3,2,3,1,0,1,0.26,16,1,0,30.47,0
701253385162,22,980.06,0,3,2,1,1,4,0.62,22,0,0,50.0,0
857015205485,5,113.26,0,1,1,1,0,2,0.81,5,1,0,31.81,0
400065437743,17,392.87,3,0,0,0,0,6,0.06,17,0,0,40.59,0
164288970213,20,131.44,3,0,2,1,1,2,0.11,20,1,0,16.41,0
170349371811,6,854.24,3,2,4,1,1,9,0.37,6,1,1,50.0,0
197299769367,3,625.18,0,3,2,1,0,2,0.44,3,0,0,50.0,0
552491446358,20,143.16,2,0,4,1,0,4,0.4,20,1,0,24.0,0
358907032368,12,653.83,1,1,0,0,0,4,0.64,12,0,0,50.0,0
890908328450,15,210.79,0,3,0,1,1,1,0.09,15,1,0,40.98,0
69776801243,22,546.16,3,1,1,1,0,7,0.49,22,0,0,50.0,0
377609304223,22,702.47,3,1,2,0,1,1,0.81,22,0,0,50.0,0
163415877137,2,233.66,3,2,0,0,0,8,0.93,2,0,1,35.7,0
72756105238,23,547.35,3,1,4,1,1,3,0.56,23,1,0,50.0,0
211151666169,17,511.67,2,4,0,1,0,8,0.14,17,1,1,50.0,0
771458595995,9,924.18,1,3,1,1,0,8,0.73,9,1,1,50.0,0
896003126621,16,996.13,2,4,4,0,1,5,0.8,16,1,0,50.0,0
89283956950,17,689.03,2,1,3,1,1,3,0.2,17,0,0,50.0,0
554292967226,12,869.37,1,1,1,0,0,9,0.68,12,1,1,50.0,0
968569061628,11,682.19,0,2,1,0,0,1,0.93,11,1,0,50.0,0
467106551232,9,888.66,0,2,3,1,0,1,0.72,9,1,0,50.0,0
125835052836,22,489.94,2,2,0,1,0,2,0.42,22,1,0,50.0,0
356195751306,18,647.19,1,2,1,0,1,6,0.44,18,0,0,50.0,0
791947747543,7,860.65,3,0,3,0,0,2,0.08,7,1,0,50.0,1
430276628577,6,926.28,1,2,3,0,1,4,0.53,6,1,0,50.0,0
235161438166,1,122.21,0,1,1,0,1,6,0.8,1,0,0,14.41,0
607141465437,18,193.56,2,1,2,0,1,2,0.98,18,1,0,25.91,0
709120297366,20,938.05,3,3,1,0,1,4,0.4,20,0,0,50.0,0
409364171714,8,611.66,0,4,2,1,1,7,0.44,8,1,0,50.0,0
307923342839,8,991.17,3,0,0,1,1,1,0.05,8,1,0,50.0,1
357633494079,4,813.37,1,0,3,1,0,9,0.78,4,1,1,50.0,0
422364044564,15,836.33,1,3,4,1,0,7,0.72,15,0,0,50.0,0
113060296564,4,447.51,0,3,1,0,1,9,0.4,4,0,1,50.0,0
753015326617,19,331.79,0,2,4,0,0,7,0.71,19,0,0,40.95,0
96902291943,3,638.43,3,3,0,1,1,1,0.62,3,1,0,50.0,0
513602018943,19,891.13,3,0,1,1,1,7,0.77,19,1,0,50.0,0
372315835315,7,753.13,1,4,4,1,1,9,0.31,7,0,1,50.0,0
636721419495,5,524.96,2,4,0,1,0,8,0.65,5,1,1,50.0,1
753210114803,1,777.88,3,0,2,1,0,4,0.63,1,0,0,50.0,0
969272714382,4,721.36,1,2,0,0,0,5,0.09,4,0,0,50.0,1
498510061603,10,921.75,2,4,1,0,1,3,0.28,10,1,0,50.0,0
934906117850,21,337.2,0,4,1,1,0,2,0.86,21,1,0,50.0,0
67283327801,9,207.38,0,2,1,1,1,3,0.16,9,0,0,30.61,0
39665437690,5,523.05,3,4,0,1,1,7,0.38,5,0,0,50.0,0
513475144507,13,424.97,2,1,1,1,0,8,0.23,13,1,1,50.0,0
246295469213,20,977.38,1,0,0,1,1,2,0.14,20,1,0,50.0,0
236435646262,7,106.75,3,4,3,1,1,9,0.14,7,0,1,23.23,0
575924875818,19,940.04,1,4,3,1,1,4,0.35,19,1,0,50.0,1
995834120311,3,959.57,2,2,3,1,1,2,0.8,3,0,0,50.0,1
91356663420,14,145.86,3,4,4,0,1,7,0.97,14,1,0,18.19,0
796893446876,8,900.61,2,2,3,1,0,2,0.57,8,0,0,50.0,0
95986082838,9,523.7,2,0,3,1,1,7,0.64,9,1,0,50.0,0
763830539242,1,789.54,2,1,0,1,1,8,0.78,1,1,1,50.0,0
852477544013,17,171.33,1,3,0,0,0,9,0.66,17,1,1,41.8,0
560708365816,14,959.69,0,0,1,1,0,1,0.85,14,1,0,50.0,0
460980470616,1,646.79,3,4,1,0,1,2,0.88,1,1,0,50.0,0
685366318744,14,908.82,1,1,1,1,0,2,0.63,14,0,0,50.0,0
89749599759,22,705.67,2,3,0,0,1,7,0.53,22,1,0,50.0,0
326160948078,1,583.13,1,3,0,0,0,6,0.39,1,1,0,50.0,0
873606540790,10,255.25,2,4,3,1,0,9,0.46,10,0,1,45.21,0
27764717194,10,260.16,2,3,2,1,0,3,0.35,10,1,0,33.28,0
304601846166,22,525.31,2,3,0,1,1,8,0.43,22,0,1,50.0,0
648131708423,6,883.4,2,0,2,0,0,5,0.9,6,1,0,50.0,0
27118440575,8,203.7,1,0,0,0,0,5,0.97,8,1,0,24.59,1
631058941023,19,998.55,2,3,0,1,0,5,0.36,19,0,0,50.0,0
687869770816,9,888.32,1,2,4,0,1,8,0.22,9,0,1,50.0,0
994300207291,10,453.3,1,4,2,1,0,7,0.08,10,1,0,50.0,0
533115483401,19,327.81,0,2,4,0,0,7,0.84,19,1,0,33.74,0
244392805693,16,929.8,1,2,3,1,0,4,0.87,16,0,0,50.0,0
927809860649,23,210.89,0,3,4,1,0,6,0.45,23,0,0,29.29,0
687517376371,16,412.56,0,4,4,0,0,1,0.54,16,1,0,45.52,0
856902946084,19,175.52,0,2,3,0,0,6,0.74,19,1,0,23.34,0
269799266398,0,958.12,1,0,2,0,0,5,0.38,0,0,0,50.0,0
4298460138,12,655.86,0,0,1,0,1,1,0.2,12,0,0,50.0,0
448716098213,14,402.56,3,4,0,0,1,1,0.11,14,1,0,48.2,0
321434718907,8,347.93,2,2,2,1,0,3,0.24,8,0,0,43.0,0
417499263959,9,499.68,1,1,3,1,1,4,0.65,9,1,0,50.0,0
701769817503,7,182.24,2,1,4,0,0,1,0.35,7,1,0,26.56,0
168534039285,22,900.41,1,4,1,0,0,7,0.87,22,0,0,50.0,0
323740473128,16,559.85,0,4,4,0,0,2,0.09,16,1,0,50.0,0
624293722799,18,752.59,3,1,0,1,1,4,0.42,18,0,0,50.0,0
669169926377,10,310.37,0,2,3,1,1,9,0.26,10,1,1,50.0,0
525523101694,7,553.37,1,2,1,1,1,8,0.89,7,0,1,50.0,0
821316957413,1,289.98,0,3,2,1,0,2,0.81,1,0,0,26.58,0
13533991897,14,834.49,3,4,2,1,1,9,0.98,14,0,1,50.0,0
742587673541,11,797.75,2,2,3,1,1,1,0.12,11,1,0,50.0,0
724788416677,12,233.38,2,1,3,1,0,6,0.78,12,0,0,26.39,0
403327241557,14,167.06,0,1,4,0,0,3,0.13,14,1,0,17.95,0
704194983707,11,841.78,1,0,1,1,0,1,0.16,11,1,0,50.0,0
575274946586,6,198.68,1,2,0,1,0,8,0.04,6,1,1,40.99,1
248910771741,21,593.64,2,3,3,1,0,6,0.46,21,0,0,50.0,1
662031371029,16,581.04,3,3,1,1,0,4,0.13,16,1,0,50.0,1
655672297694,21,282.65,0,4,3,0,0,3,0.35,21,1,0,33.81,0
358570512513,3,632.22,0,0,3,0,0,2,0.28,3,1,0,50.0,0
545578455513,5,552.48,2,1,2,0,1,5,0.98,5,1,0,50.0,0
605155273,14,558.27,1,1,1,0,1,8,0.66,14,1,1,50.0,0
630548876172,7,423.73,0,4,2,1,0,8,0.41,7,0,1,50.0,0
596543186634,18,854.59,1,3,2,0,1,3,0.88,18,0,0,50.0,0
513336666149,14,175.93,1,3,1,1,0,9,0.06,14,1,1,43.69,0
145254398760,22,494.76,2,1,2,0,1,5,0.33,22,0,0,50.0,0
885624600486,13,333.83,1,4,4,0,1,7,0.51,13,0,0,28.82,0
47716948203,17,863.59,3,2,0,0,1,9,0.05,17,1,1,50.0,0
601480324491,22,302.57,3,0,0,1,0,7,0.15,22,0,0,28.85,0
484916567941,12,790.32,2,3,4,0,0,3,0.9,12,0,0,50.0,0
667696871169,15,650.36,0,3,3,0,0,2,0.18,15,0,0,50.0,0
920820530376,0,887.31,1,3,2,0,0,7,0.92,0,0,0,50.0,0
98512622422,14,634.41,3,2,0,1,0,8,0.1,14,1,1,50.0,0
448008431858,1,600.84,2,2,1,1,0,4,0.89,1,0,0,50.0,0
436477149726,9,821.02,2,0,3,1,1,1,0.45,9,0,0,50.0,0
251557407804,4,606.24,1,3,0,1,1,6,0.57,4,1,0,50.0,0
531436528342,3,860.09,2,1,2,1,0,9,0.28,3,0,1,50.0,0
766762210431,22,144.39,0,3,0,0,0,4,0.27,22,1,0,14.16,0
25196620841,12,545.63,1,0,2,1,1,3,0.49,12,0,0,50.0,0
799396429710,2,831.42,0,0,3,0,1,6,0.36,2,0,0,50.0,0
439685071325,7,863.53,3,1,4,1,1,6,0.08,7,0,0,50.0,0
148211851201,21,850.65,3,2,2,0,0,4,0.35,21,0,0,50.0,0
116231488674,14,643.94,3,1,2,1,0,7,0.25,14,1,0,50.0,1
425021683679,20,994.57,3,0,3,0,1,2,0.85,20,1,0,50.0,0
162752728201,16,263.25,2,1,3,1,1,1,0.84,16,0,0,31.3,0
313330896127,17,257.01,0,3,1,1,1,6,0.14,17,1,0,39.41,0
633844602195,3,129.54,2,0,3,1,1,3,0.73,3,1,0,22.27,1
590591352223,23,990.4,2,2,0,0,1,3,0.45,23,0,0,50.0,0
833364162084,16,413.22,3,2,2,1,1,1,0.87,16,1,0,50.0,0
900087595534,0,785.85,0,1,4,0,1,2,0.27,0,1,0,50.0,0
922964743212,6,153.74,1,1,3,0,0,3,0.09,6,1,0,25.35,0
674023930989,0,368.82,1,1,2,1,0,1,0.8,0,0,0,41.0,0
318335747030,22,661.46,1,3,4,0,1,8,0.87,22,0,1,50.0,0
260405825351,12,572.3,0,2,1,1,1,6,0.84,12,0,0,50.0,0
365860527091,2,286.97,3,0,0,0,1,9,0.33,2,0,1,38.42,0
226786751028,12,515.43,3,0,1,1,1,1,0.03,12,0,0,50.0,0
610125879876,15,197.9,0,2,3,0,1,4,0.14,15,0,0,19.18,0
575188281253,2,588.43,3,1,0,0,0,4,0.92,2,0,0,50.0,0
705150185768,21,187.25,0,4,1,1,1,5,0.36,21,0,0,28.4,0
836463903928,23,672.34,0,1,2,1,1,2,0.88,23,1,0,50.0,0
437421717474,8,239.82,1,2,3,0,1,1,0.98,8,1,0,28.33,0
15274296738,17,592.38,1,3,1,0,1,9,0.4,17,0,1,50.0,0
504466571696,3,216.21,2,1,0,1,0,5,0.78,3,0,0,28.13,0
391335629028,7,460.64,0,0,0,0,0,8,0.17,7,0,1,50.0,0
71526139853,12,416.65,1,3,4,0,0,3,0.38,12,1,0,44.98,0
198381647733,20,780.77,1,2,0,0,0,4,0.71,20,0,0,50.0,0
726779389375,14,677.05,1,4,0,0,0,4,0.21,14,1,0,50.0,0
434067828949,18,943.38,3,1,3,0,0,6,0.32,18,0,0,50.0,0
508857344666,20,929.72,1,3,0,1,0,4,0.56,20,0,0,50.0,0
437005123196,2,752.5,3,3,4,0,1,5,0.69,2,1,0,50.0,0
902187242541,17,793.53,1,0,0,1,0,5,0.36,17,1,0,50.0,1
975204118965,19,662.42,3,1,4,0,0,8,0.38,19,1,1,50.0,0
91621577154,9,722.5,3,4,2,1,0,9,0.11,9,1,1,50.0,0
631928978446,18,655.5,1,3,4,1,0,8,0.98,18,0,1,50.0,0
604761719022,0,380.59,0,0,3,1,0,5,0.61,0,1,0,48.82,0
526728022643,18,415.62,2,1,1,0,0,6,0.53,18,0,0,37.17,0
162696165934,14,617.26,2,1,1,0,1,4,0.21,14,0,0,50.0,0
742155673705,20,748.16,0,4,2,1,1,2,0.49,20,1,0,50.0,1
528406929935,19,465.51,1,0,3,0,1,5,0.45,19,0,0,46.05,0
738799567146,9,228.4,0,4,2,1,1,1,0.26,9,0,0,31.48,0
742547885338,4,513.48,1,3,2,1,1,1,0.45,4,0,0,50.0,0
378452441958,14,966.87,1,2,0,0,0,1,0.2,14,1,0,50.0,0
671829463679,10,292.68,1,2,0,0,1,4,0.71,10,1,0,32.31,0
934247249012,4,684.16,1,4,3,0,0,5,0.91,4,1,0,50.0,0
88434346713,9,984.29,1,4,1,0,1,4,0.0,9,0,0,50.0,0
768457483724,7,438.61,0,2,4,1,1,6,0.56,7,0,0,43.14,0
796031162255,6,899.1,0,3,0,1,1,2,0.73,6,1,0,50.0,0
5683952380,11,877.61,2,4,3,0,1,5,0.91,11,1,0,50.0,0
462110426081,2,405.14,1,3,3,1,1,6,0.36,2,1,0,47.55,0
793586761801,8,188.67,0,3,1,0,1,5,0.91,8,1,0,27.94,0
229345075984,7,260.69,0,0,3,1,0,6,0.83,7,0,0,26.39,1
635535741833,7,429.17,1,3,3,0,1,8,0.53,7,0,1,49.16,0
699535265209,1,963.22,1,1,1,0,1,2,0.26,1,0,0,50.0,0
491663501513,7,347.01,0,2,0,1,1,7,0.65,7,0,0,29.34,1
398966042253,23,934.18,1,2,1,0,1,6,0.26,23,1,0,50.0,0
737324499077,1,263.23,3,4,2,1,0,8,0.35,1,1,1,37.63,0
793892658335,9,972.83,0,4,0,1,0,9,0.47,9,0,1,50.0,0
727766411975,3,364.24,2,0,2,1,1,8,0.5,3,1,1,50.0,0
720518449752,8,669.78,1,0,3,0,1,5,0.19,8,0,0,50.0,1
893931236277,8,162.72,3,1,2,1,0,4,0.69,8,1,0,20.02,0
913700310713,9,369.7,2,4,1,1,1,3,0.99,9,1,0,50.0,0
